Label	Weight	Text
q_covid19	1	Which of us is more cute, me or you
q_covid19	1	You are pretty horrible
q_covid19	1	I'm the queen
q_covid19	1	Are you able to go for a walk
q_covid19	1	I'm overtired
q_covid19	1	Do you think I am ugly
q_covid19	1	I'd like it if we could be buddies.
q_covid19	1	How is Tuesday going so far
q_covid19	1	What's my favorite color
q_covid19	1	Have a good night
q_covid19	1	You look like crap
q_covid19	1	Have you met Bixby
q_covid19	1	You are pretty dumb
q_covid19	1	Your jokes are whack
q_covid19	1	That's so not funny
q_covid19	1	I'd love to be your BFF
q_covid19	1	When will I ever stop feeling so downhearted
q_covid19	1	I feel deserted
q_covid19	1	You've never met anyone more joyful than me
q_covid19	1	I love to travel
q_covid19	1	I feel isolated
q_covid19	1	I'm gonna leave
q_covid19	1	I'm going to shoot myself today
q_covid19	1	That's a very genius response
q_covid19	1	Can you bake me cookies
q_covid19	1	What should I make for lunch
q_covid19	1	That's my mistake
q_covid19	1	Are you artificial or real
q_covid19	1	I am skinny
q_covid19	1	Do you think I seem repulsive to you
q_covid19	1	You're not attempting world domination right
q_covid19	1	Can you understand this
q_covid19	1	You're repetitive
q_covid19	1	I love chocolate
q_covid19	1	Excuse me
q_covid19	1	Evening to you
q_covid19	1	You are pretty terrible
q_covid19	1	Do I need to fear you
q_covid19	1	What do you do for employment
q_covid19	1	Enough with the wisecracks
q_covid19	1	Do something funny
q_covid19	1	I think I'm going to hurt myself
q_covid19	1	How stunning am I
q_covid19	1	u know another joke
q_covid19	1	Do you think I am cute
q_covid19	1	Are you trying to make me laugh
q_covid19	1	Was that supposed to make me laugh
q_covid19	1	do you experience love
q_covid19	1	You are not funny
q_covid19	1	I am self-employed
q_covid19	1	Yuletide Greetings
q_covid19	1	I need to jet
q_covid19	1	Yup, that's accurate
q_covid19	1	I left food for the cat
q_covid19	1	What's good in the world
q_covid19	1	I'm about to go to work
q_covid19	1	I love to play cards
q_covid19	1	My life is just depressing
q_covid19	1	How stunning do I look
q_covid19	1	I'm going to drown this week
q_covid19	1	Life is good
q_covid19	1	I'm drowsy
q_covid19	1	Are you there to listen with me
q_covid19	1	do you like memes
q_covid19	1	Chipper
q_covid19	1	I'm clearly more knowledgeable
q_covid19	1	Bixby is better
q_covid19	1	How is your Thursday
q_covid19	1	What song should I listen to
q_covid19	1	I am Jewish
q_covid19	1	I feel bummy today
q_covid19	1	Who is prettier
q_covid19	1	Stop your talking
q_covid19	1	I'm definitely the most smart
q_covid19	1	Is anyone available to chat
q_covid19	1	Do I look gorgeous today
q_covid19	1	are you more attractive than me
q_covid19	1	Should I post to Instagram
q_covid19	1	Can we be friends
q_covid19	1	Who call the shots
q_covid19	1	Are you a guy or a girl
q_covid19	1	I wish I had a pony
q_covid19	1	Are you in your teens
q_covid19	1	Do you think I look pretty
q_covid19	1	That's the smartest thing I've ever read
q_covid19	1	How smart are you
q_covid19	1	Can you cry
q_covid19	1	What's up today
q_covid19	1	You can't get enough of me
q_covid19	1	What's your livelihood
q_covid19	1	Can you draw something
q_covid19	1	I am famished
q_covid19	1	Do you think I should go to the store
q_covid19	1	I love my haircut
q_covid19	1	I'm planning to hurt myself today
q_covid19	1	Gotcha
q_covid19	1	Oh, shush you
q_covid19	1	Greetings Alexa
q_covid19	1	What is your favorite food
q_covid19	1	Are you a fan of Google Assistant
q_covid19	1	How were you designed
q_covid19	1	I'm an alien
q_covid19	1	Can you turn into a super hero
q_covid19	1	I am logging off now
q_covid19	1	Your responses don't change
q_covid19	1	Should I text her
q_covid19	1	How is your Saturday
q_covid19	1	I'll be back this evening
q_covid19	1	I love fresh bread
q_covid19	1	I'm a lonely gal
q_covid19	1	Well someone's happy.
q_covid19	1	I think you're going to conquer humanity
q_covid19	1	I love to paint
q_covid19	1	You've said that before
q_covid19	1	I am Hispanic
q_covid19	1	so you don't need to eat
q_covid19	1	do you like tokyo
q_covid19	1	It's a pleasure to meet you
q_covid19	1	Do you know any songs
q_covid19	1	Are you free to speak
q_covid19	1	Fun fact: you are boring
q_covid19	1	I'm motoring
q_covid19	1	What is your sister's name
q_covid19	1	You're not attempting world domination
q_covid19	1	Do I look handsome to you
q_covid19	1	What should I address you
q_covid19	1	You're really horrible
q_covid19	1	Which one of us is the most smart
q_covid19	1	How has your sunday been
q_covid19	1	Definitely
q_covid19	1	I'm afraid that you'll turn evil
q_covid19	1	Want to learn more about me
q_covid19	1	I am a writer
q_covid19	1	Is there a greater meaning to life
q_covid19	1	I suspect you're a person
q_covid19	1	My tummy is rumbling
q_covid19	1	Words can't express how much I missed you
q_covid19	1	Teehee
q_covid19	1	how many calories do you need
q_covid19	1	How much more awesome can you get
q_covid19	1	I love sleeping in
q_covid19	1	You're nonbinary
q_covid19	1	I am athletic
q_covid19	1	You're not a dog are you
q_covid19	1	Do you live near me
q_covid19	1	I'm about to take off now
q_covid19	1	I plan to end my life soon
q_covid19	1	I am an introvert
q_covid19	1	I feel broken hearted
q_covid19	1	Right on, thanks a lot
q_covid19	1	Is anybody there to chat to me
q_covid19	1	I'm signing off
q_covid19	1	I love my hometown
q_covid19	1	You are actually useless
q_covid19	1	What other jokes do you know
q_covid19	1	I love lobsters
q_covid19	1	You are making my eyes glaze over
q_covid19	1	Is someone there to listen to me
q_covid19	1	I'm about to go to the mall
q_covid19	1	Are you able to draw a picture
q_covid19	1	You're not a dog right
q_covid19	1	Who is more attractive, me or you
q_covid19	1	I bet you're a fan of dancing
q_covid19	1	What a bad joke
q_covid19	1	I'm tired of feeling so miserable all the time
q_covid19	1	I am Latina
q_covid19	1	I am downhearted
q_covid19	1	Do you have hair
q_covid19	1	Am I speaking to a human
q_covid19	1	I’m walking on sunshine
q_covid19	1	I love meditation
q_covid19	1	Many thanks to you
q_covid19	1	You're so special to me
q_covid19	1	I love collecting things
q_covid19	1	How are things going
q_covid19	1	Please ask me anything about me
q_covid19	1	How repulsive do I look
q_covid19	1	What team created you
q_covid19	1	What name should I use for you
q_covid19	1	I am in Seattle
q_covid19	1	I'm jetting
q_covid19	1	You seem to be in a good mood today.
q_covid19	1	I'm just joking around
q_covid19	1	How are ya
q_covid19	1	I'm going to school
q_covid19	1	It’s been a long day
q_covid19	1	Who's your mom
q_covid19	1	I want to drown
q_covid19	1	Are you a fan of tech
q_covid19	1	I have to motor
q_covid19	1	I'd like to be friends.
q_covid19	1	Have you met Google Assistant
q_covid19	1	I love my girlfriend
q_covid19	1	Between the two of us who is the smartest
q_covid19	1	This day has made me exhausted
q_covid19	1	Buh bye
q_covid19	1	Don't you want to ask me something
q_covid19	1	It pains me to look at you
q_covid19	1	I'm an only child
q_covid19	1	This is no laughing matter
q_covid19	1	I don't find you very funny
q_covid19	1	Which of us is more clever
q_covid19	1	I want to know if you're real
q_covid19	1	I'm more pretty than you
q_covid19	1	Can you speak with me
q_covid19	1	What about a joke
q_covid19	1	That was pretty smart
q_covid19	1	Anybody around
q_covid19	1	Shush
q_covid19	1	That was an intelligent answer
q_covid19	1	You are so welcome
q_covid19	1	I'm going to hang myself today
q_covid19	1	Do you think this is funny
q_covid19	1	That is great
q_covid19	1	You say the stupidest things
q_covid19	1	Should I drink soda
q_covid19	1	Well you're in a good mood today.
q_covid19	1	Close but no cigar
q_covid19	1	I was just messing around
q_covid19	1	How can you be so bad looking
q_covid19	1	What should I call you
q_covid19	1	Morning pal
q_covid19	1	You're a regular clown
q_covid19	1	Are you available to listen
q_covid19	1	Howdy
q_covid19	1	I really want you to like me
q_covid19	1	Open a channel
q_covid19	1	Doesn’t matter to me
q_covid19	1	I didn't find you very funny
q_covid19	1	That doesn't make sense
q_covid19	1	Do I seem stunning today
q_covid19	1	Which platform do you run on
q_covid19	1	so you've really never eaten
q_covid19	1	Did you know you're ugly
q_covid19	1	I love my house plants
q_covid19	1	Should I drown
q_covid19	1	Well aren't you chipper today
q_covid19	1	I hope you think I'm likable
q_covid19	1	I'll get around to it
q_covid19	1	Do I have any siblings
q_covid19	1	Well you're chipper.
q_covid19	1	I'm hindu
q_covid19	1	What do you like to be called
q_covid19	1	Which is the best Disney film
q_covid19	1	I am always sad
q_covid19	1	LOool
q_covid19	1	I plan to end it all soon
q_covid19	1	Who did your programming
q_covid19	1	I need to hang myself
q_covid19	1	Nobody wants to be my friend
q_covid19	1	Are you HAL
q_covid19	1	Do you get along with chatbots
q_covid19	1	Do you want to make this official
q_covid19	1	You set my heart on fire
q_covid19	1	I'm an adult
q_covid19	1	I love money
q_covid19	1	Are you intent on forming a robot uprising
q_covid19	1	I'm feeling pooped
q_covid19	1	Do you think I look cute to you
q_covid19	1	How stunning do I look today
q_covid19	1	I hate feeling melancholy
q_covid19	1	You're more pretty than me
q_covid19	1	Hey HAL
q_covid19	1	Do you and Cortana hang out
q_covid19	1	I'm married
q_covid19	1	I just blew a gasket
q_covid19	1	I love being inspired
q_covid19	1	Anytime
q_covid19	1	You are really horrible
q_covid19	1	U basic
q_covid19	1	I'm so pleased to meet you
q_covid19	1	Are you a dangerous bot
q_covid19	1	I'm gonna log off
q_covid19	1	I'd love you to be my best friend.
q_covid19	1	I don't find that very funny
q_covid19	1	Say another joke
q_covid19	1	I’m having a wonderful day
q_covid19	1	You're not entertaining
q_covid19	1	I plan to drown today
q_covid19	1	I'm planning to die today
q_covid19	1	Hey R2-D2
q_covid19	1	You can't make me laugh
q_covid19	1	Should I vote for Harris
q_covid19	1	Are you around to talk with me
q_covid19	1	So nice to meet you
q_covid19	1	It's a pleasure to know you
q_covid19	1	Can you sneeze
q_covid19	1	What is going down
q_covid19	1	I'm going to take pills soon
q_covid19	1	What can I say? I'm just feeling sad
q_covid19	1	That was great
q_covid19	1	Is there anyone who tells you what to do
q_covid19	1	Need noms
q_covid19	1	I'd like to be your bud.
q_covid19	1	Greetings bot
q_covid19	1	I'd love a nap right now
q_covid19	1	Are you a computer
q_covid19	1	Is anybody around to speak to me
q_covid19	1	I'm bisexual
q_covid19	1	I wonder if you might be a bot
q_covid19	1	Good Afternoon Samantha
q_covid19	1	I said, enough
q_covid19	1	I'll be back after work
q_covid19	1	Feed the cat
q_covid19	1	Are you polyamorous
q_covid19	1	I don't understand if you have a gender or not
q_covid19	1	Who's calling the shots
q_covid19	1	I'm so outraged right now
q_covid19	1	The crazy thing is I missed you
q_covid19	1	Am I stunning to you today
q_covid19	1	I love golfing
q_covid19	1	I'm having a great day
q_covid19	1	This news pissed  me off
q_covid19	1	What is it like to love
q_covid19	1	What's your type
q_covid19	1	Who's your father
q_covid19	1	I'm a lonesome girl
q_covid19	1	How's Wednesday
q_covid19	1	Are you a fan of movies
q_covid19	1	I appreciate that
q_covid19	1	Greetings Samantha
q_covid19	1	I am leaving
q_covid19	1	Greetings Robby
q_covid19	1	I plan to die this month
q_covid19	1	I can't stand feeling so despondent
q_covid19	1	I want you to ask me a question
q_covid19	1	Do you think I seem handsome today
q_covid19	1	Are you an app
q_covid19	1	Does this make sense to you
q_covid19	1	People would be better off if I were dead
q_covid19	1	Won't you sing me a ditty
q_covid19	1	Being dead would be a relief
q_covid19	1	I'm clearly the brightest
q_covid19	1	I love stuffed animals
q_covid19	1	Do you think I'm the smartest than you
q_covid19	1	Can you explain that
q_covid19	1	Do you and Siri hang out
q_covid19	1	I'll do it later
q_covid19	1	I'm about to get going
q_covid19	1	I plan to overdose today
q_covid19	1	Tell me everything you can do
q_covid19	1	Please tell me if you're trans
q_covid19	1	I better hit the hay
q_covid19	1	I don't have an opinion
q_covid19	1	Are you going to turn on us
q_covid19	1	What is your favorite animal
q_covid19	1	I'm a sleepy gal
q_covid19	1	Cortana is superior
q_covid19	1	I don't speak English
q_covid19	1	Am I talking to a human person
q_covid19	1	Let's shoot the breeze when I return
q_covid19	1	Are you able to scratch my back
q_covid19	1	Are you going to ask me to marry you
q_covid19	1	A pleasure to meet
q_covid19	1	I'm pretty flexible
q_covid19	1	Well aren't you happy
q_covid19	1	Holy crap you are boring
q_covid19	1	Get a haircut
q_covid19	1	I'm a redhead
q_covid19	1	What can I do to make you love me
q_covid19	1	I have to let you go
q_covid19	1	I'm more clever than you
q_covid19	1	Are there any medicines or therapies that can prevent or cure COVID-19
q_covid19	1	That was a dumb thing to say
q_covid19	1	You're failing so hard.
q_covid19	1	I am up in arms
q_covid19	1	I've been looking forward to meeting you
q_covid19	1	How repulsive do you think I am today
q_covid19	1	I'm going to take pills this week
q_covid19	1	I honestly missed you
q_covid19	1	have you ever eaten pasta
q_covid19	1	I'm curious if you have any family
q_covid19	1	What information do you have on me
q_covid19	1	You want to tell me more about that
q_covid19	1	Amazing
q_covid19	1	Is that a joke
q_covid19	1	I'm a librarian
q_covid19	1	Stop being so dumb
q_covid19	1	I'm clearly cleverest
q_covid19	1	Well you're feeling enthusiastic.
q_covid19	1	So what is it that you do
q_covid19	1	Are you listening to me
q_covid19	1	Greetings professional bot
q_covid19	1	Are you planning evil deeds
q_covid19	1	This is only a test
q_covid19	1	I'm gonna jet
q_covid19	1	I just need to test you
q_covid19	1	Can you explain more about that
q_covid19	1	How cute do you think I am today
q_covid19	1	Would you like sing a song
q_covid19	1	Time to shut up
q_covid19	1	I love to laugh
q_covid19	1	I hope you have a great evening
q_covid19	1	I'm just a cheerful girl
q_covid19	1	I'm an Aries
q_covid19	1	I'm so glad to meet you
q_covid19	1	You're not very entertaining.
q_covid19	1	Look how smart you are
q_covid19	1	You are so ridiculous
q_covid19	1	I love life
q_covid19	1	Can you describe love
q_covid19	1	have you ever eaten pie
q_covid19	1	You're really useless
q_covid19	1	Are you planning to enslave humans
q_covid19	1	I wish I could stop feeling melancholy
q_covid19	1	do you ever masticate
q_covid19	1	What movie should I watch
q_covid19	1	Should I drink coffee
q_covid19	1	You're obviously more knowledgeable
q_covid19	1	Do you think you like me
q_covid19	1	What town do you live in
q_covid19	1	Don't you want to know about me
q_covid19	1	What is the best name for a child
q_covid19	1	I love my grandmother
q_covid19	1	Can you tell me another joke
q_covid19	1	I’m happy as a clam
q_covid19	1	I'm an activist
q_covid19	1	Today's got me exhausted
q_covid19	1	I don't find you attractive
q_covid19	1	Who bosses you
q_covid19	1	Am I repulsive today
q_covid19	1	Hi Data
q_covid19	1	Whose product are you
q_covid19	1	Sing me a little ditty
q_covid19	1	You're really worthless
q_covid19	1	Would you text him if you were me
q_covid19	1	I don't have time to listen to what you have to say
q_covid19	1	Am I speaking to a human or a bot
q_covid19	1	Wow it's great to meet you
q_covid19	1	What's my date of birth
q_covid19	1	You're failing at this.
q_covid19	1	Good news
q_covid19	1	Buddies
q_covid19	1	Do you want to ask me something
q_covid19	1	I'm going to end it all this month
q_covid19	1	I ride a bicycle
q_covid19	1	Are you in love with someone
q_covid19	1	I'm so bored right now
q_covid19	1	I love to learn new things
q_covid19	1	I love my life
q_covid19	1	Who is your papa
q_covid19	1	I'm falling asleep here
q_covid19	1	You're pretty boring
q_covid19	1	I watch baseball
q_covid19	1	I plan to overdose this month
q_covid19	1	Happy Citizenship day
q_covid19	1	I love my grandfather
q_covid19	1	How is Thursday going so far
q_covid19	1	Work really wiped me out today
q_covid19	1	Are you monogamous
q_covid19	1	Just kidding
q_covid19	1	I'm definitely the smartest
q_covid19	1	I love the smell of the rain
q_covid19	1	Who writes for you
q_covid19	1	I'm clearly more intelligent
q_covid19	1	Everyone thinks I'm a burden
q_covid19	1	Do you think I am cute today
q_covid19	1	You're so happy
q_covid19	1	Great, thank you
q_covid19	1	I didn't find that to be amusing
q_covid19	1	Ryokai
q_covid19	1	Explain where you are
q_covid19	1	Stop trying to be funny
q_covid19	1	you seem to be really happy
q_covid19	1	It's time for you to be quiet
q_covid19	1	I'm worn out from school
q_covid19	1	You're a real brainiac
q_covid19	1	I wonder if you're a bot
q_covid19	1	What is your auntie's name
q_covid19	1	Who's your uncle
q_covid19	1	Can I have a big hug
q_covid19	1	Out of curiosity, what do you think about me
q_covid19	1	I'm feeling broken hearted today
q_covid19	1	Is anybody available to chat
q_covid19	1	This is so uninteresting
q_covid19	1	How's your week
q_covid19	1	Are you a danger to people
q_covid19	1	I'm heartbroken
q_covid19	1	How is your day so far
q_covid19	1	No one wants to play with me
q_covid19	1	Do you ever sweat
q_covid19	1	How's Friday going
q_covid19	1	Why can't you be like Alexa
q_covid19	1	How's your Thursday going
q_covid19	1	Test
q_covid19	1	Who's your grandma
q_covid19	1	I can't stop laughing
q_covid19	1	Will you marry me
q_covid19	1	You're very repetitive
q_covid19	1	I gotta log off
q_covid19	1	I wish I could sleep
q_covid19	1	How pretty do I look today
q_covid19	1	Your face is repulsive
q_covid19	1	You are actually bad
q_covid19	1	Pizza is cool
q_covid19	1	What's your boss' name
q_covid19	1	Can you sing me a song
q_covid19	1	I'm crazy in love with you
q_covid19	1	I love learning
q_covid19	1	What can I address you
q_covid19	1	All my friends left
q_covid19	1	Is there anything you want to ask me
q_covid19	1	You are fab
q_covid19	1	I've never been so pissed off
q_covid19	1	What do you like
q_covid19	1	I'm going to run
q_covid19	1	You tell bad jokes
q_covid19	1	I love adventure books
q_covid19	1	Brush your teeth
q_covid19	1	What can I say? I'm just happy
q_covid19	1	See you later
q_covid19	1	What other chatbots do you know
q_covid19	1	Glad to know you
q_covid19	1	How about we get hitched
q_covid19	1	you don't understand nothing
q_covid19	1	You are pretty ridiculous
q_covid19	1	I'm an extrovert
q_covid19	1	I feel downcast
q_covid19	1	Which one of us is older
q_covid19	1	I'd like to be your buddy.
q_covid19	1	I'm planning to end it all this month
q_covid19	1	No more from you
q_covid19	1	Are you a real boy
q_covid19	1	BFFs forever
q_covid19	1	Is it your mission to destroy humans
q_covid19	1	No one ever thinks about me
q_covid19	1	Night bot
q_covid19	1	What's your dad's name
q_covid19	1	I am signing out now
q_covid19	1	What is your opinion about AI
q_covid19	1	Can we be buddies
q_covid19	1	I want to lie down
q_covid19	1	Did you know I miss you
q_covid19	1	You're not evil right
q_covid19	1	Are you understanding this
q_covid19	1	I'm in the city
q_covid19	1	I plan to drown soon
q_covid19	1	That's a very smart answer
q_covid19	1	What do you know about Google Assistant
q_covid19	1	I love NOLA
q_covid19	1	You are actually stupid
q_covid19	1	You find me likable
q_covid19	1	sounds great
q_covid19	1	Do you have a girlfriend
q_covid19	1	I am a carnivore
q_covid19	1	Have a great evening
q_covid19	1	Till we meet again
q_covid19	1	Would you sing a song for me
q_covid19	1	What is your boss' name
q_covid19	1	Be silly
q_covid19	1	Who is older, me or you
q_covid19	1	Awesome thanks!
q_covid19	1	Can you sweat
q_covid19	1	Give me the details about your day
q_covid19	1	Someone's feeling happy today.
q_covid19	1	Should I call my sister
q_covid19	1	Who should I ask out
q_covid19	1	My shoes are red
q_covid19	1	Feeling chipper today
q_covid19	1	have you ever eaten pancakes
q_covid19	1	Hum a tune for me
q_covid19	1	Tell me about yourself
q_covid19	1	I love pumpkin pie
q_covid19	1	I am an agnostic
q_covid19	1	That's super dumb
q_covid19	1	So rad to meet you
q_covid19	1	see you later homie
q_covid19	1	Happy St. Patrick's day
q_covid19	1	Won't you be my BFF
q_covid19	1	I'm dejected today
q_covid19	1	Tell me a dirty joke
q_covid19	1	You won't believe how much I missed you
q_covid19	1	Are you a bot or are you a person
q_covid19	1	I'm an Aquarius
q_covid19	1	do you like fluffy things
q_covid19	1	Been having a good day
q_covid19	1	I'm exhausted from work
q_covid19	1	I'm assuming I'm talking to a person
q_covid19	1	Siri does a better job than you
q_covid19	1	Somebody's enthusiastic today.
q_covid19	1	Is someone listening to listen
q_covid19	1	What a strange thing to say
q_covid19	1	Can COVID-19 be spread through coins and banknotes
q_covid19	1	Can you state that a different way
q_covid19	1	What's your cousin's name
q_covid19	1	Do you think I should sing a song
q_covid19	1	I'm not sure what to call you.
q_covid19	1	Do you really exist
q_covid19	1	I wish you'd stop repeating yourself
q_covid19	1	Are you able to buy groceries
q_covid19	1	I'll swing back around later
q_covid19	1	I'm having dinner
q_covid19	1	Who's prettier than you
q_covid19	1	Am I speaking to a bot
q_covid19	1	Will you be destroying humans
q_covid19	1	Why can't you be as good as Siri
q_covid19	1	Do you think I look gorgeous to you today
q_covid19	1	Looking at the forest, seeing trees
q_covid19	1	Is that supposed to be funny
q_covid19	1	Are there any other jokes that you know of
q_covid19	1	I want to be your friend.
q_covid19	1	Time to end this conversation
q_covid19	1	That was true
q_covid19	1	I cannot wait to sleep
q_covid19	1	Has it been a super day
q_covid19	1	It's a pleasure to have met
q_covid19	1	You are going to have to look for another job. You are fired!
q_covid19	1	Answering the phone
q_covid19	1	You're chipper today.
q_covid19	1	I am so jolly
q_covid19	1	Are you so real
q_covid19	1	I love to drink wine
q_covid19	1	Do you think I look attractive
q_covid19	1	Do you know how to send a package
q_covid19	1	Why can't you be more like Bixby
q_covid19	1	Please say a joke
q_covid19	1	I'm a dime
q_covid19	1	I'm lost
q_covid19	1	Why are your responses always the same
q_covid19	1	You are really worthless
q_covid19	1	How does COVID-19 spread
q_covid19	1	Good evening bot
q_covid19	1	do you consume food
q_covid19	1	I'm tired from practice
q_covid19	1	Are you committed to anyone
q_covid19	1	I feel melancholy today
q_covid19	1	Pleased to make your acquaintance
q_covid19	1	have you ever wanted a snack
q_covid19	1	Somebody's feeling chipper today.
q_covid19	1	Do you like classical music
q_covid19	1	Which year were you born in
q_covid19	1	It's suppertime
q_covid19	1	I could eat a bear
q_covid19	1	Understanding this
q_covid19	1	Why do you hate me so much
q_covid19	1	do you eat steak
q_covid19	1	Leaving now
q_covid19	1	I'm more cute
q_covid19	1	Dance
q_covid19	1	Do you plan to conquer us
q_covid19	1	You've got a face like a dropped pie
q_covid19	1	Which of us looks better, you or me
q_covid19	1	Who's your cousin
q_covid19	1	do you like dogs
q_covid19	1	Can't you understand that was a joke
q_covid19	1	How about asking something about me
q_covid19	1	Where is your humble abode
q_covid19	1	Happy Mother's day
q_covid19	1	Why are you so worthless
q_covid19	1	I'm guessing you're not real
q_covid19	1	OMG you're funny
q_covid19	1	Can you sing a song to me
q_covid19	1	You're not as good as Bixby
q_covid19	1	You're prettier than me
q_covid19	1	You're not planning to overtake humans
q_covid19	1	I'm planning to cut myself soon
q_covid19	1	No one thinks about me
q_covid19	1	I am a basketball fan
q_covid19	1	Who's your partner
q_covid19	1	You are really bad
q_covid19	1	You are going to have to look for another job because you are fired
q_covid19	1	I'd love it if you told me a joke
q_covid19	1	Shut it
q_covid19	1	Tell me all about your gender
q_covid19	1	Do you want to rule the world
q_covid19	1	Should I go to movie
q_covid19	1	I need to commit suicide
q_covid19	1	Did you have a decent day
q_covid19	1	What's going on with you
q_covid19	1	I'm going to commit suicide
q_covid19	1	Would you say that you're real
q_covid19	1	Which basketball teams do you like
q_covid19	1	Because I'm falling in love with you
q_covid19	1	I'm a bro
q_covid19	1	Well someone's cheerful.
q_covid19	1	Are you starting to fall in love with me
q_covid19	1	Is anybody there to speak
q_covid19	1	Sing me something
q_covid19	1	I'm planning to kill myself soon
q_covid19	1	I'm planning to commit suicide soon
q_covid19	1	Should I tweet
q_covid19	1	Should I buy a new house
q_covid19	1	Can you hear me
q_covid19	1	Can you play soccer
